station_id,datetime,city,station_name,latitude,longitude,pm2_5,pm10,o3,no2,so2,co,pm2_5_aqi,pm10_aqi,o3_aqi,no2_aqi,so2_aqi,co_aqi,overall_aqi,overall_rating,pm2_5_rating,pm10_rating,o3_rating,no2_rating,so2_rating,co_rating
AA001,2024-01-10 08:32:40,addis_ababa,Bole Station,9.0227,38.7465,31,59,40,32,23,1,90.8,53.0,37.0,30.2,32.9,11.4,90.8,moderate,moderate,moderate,good,good,good,good
AA002,2024-01-10 03:37:18,addis_ababa,Merkato Station,9.0256,38.7469,27,53,48,27,26,2,82.4,49.1,44.4,25.5,37.1,22.7,82.4,moderate,moderate,good,good,good,good,good
AA003,2024-01-10 20:14:00,addis_ababa,Piazza Station,9.033,38.7501,31,55,57,26,22,1,90.8,51.0,57.5,24.5,31.4,11.4,90.8,moderate,moderate,moderate,moderate,good,good,good
KA001,2024-01-10 10:34:07,kampala,Central Station,0.3177,32.5825,26,63,31,19,11,1,80.3,55.0,28.7,17.9,15.7,11.4,80.3,moderate,moderate,moderate,good,good,good,good
KA002,2024-01-10 20:28:25,kampala,Nakawa Station,0.3376,32.6251,29,72,49,20,8,4,86.6,59.4,45.4,18.9,11.4,45.5,86.6,moderate,moderate,moderate,good,good,good,good
KA003,2024-01-10 13:49:43,kampala,Makindye Station,0.2936,32.5851,29,39,37,12,17,1,86.6,36.1,34.3,11.3,24.3,11.4,86.6,moderate,moderate,good,good,good,good,good
NA001,2024-01-10 03:47:52,nairobi,CBD Station,-1.2921,36.8219,24,40,48,28,14,1,76.1,37.0,44.4,26.4,20.0,11.4,76.1,moderate,moderate,good,good,good,good,good
NA002,2024-01-10 16:12:03,nairobi,Industrial Area Station,-1.3074,36.8364,26,35,38,31,22,1,80.3,32.4,35.2,29.2,31.4,11.4,80.3,moderate,moderate,good,good,good,good,good
NA003,2024-01-10 16:41:41,nairobi,Westlands Station,-1.2659,36.8015,19,45,57,35,18,1,65.7,41.7,57.5,33.0,25.7,11.4,65.7,moderate,moderate,good,moderate,good,good,good
GA001,2024-01-10 14:09:23,gaborone,Main Mall Station,-24.6589,25.9124,38,43,58,31,29,2,107.4,39.8,60.8,29.2,41.4,22.7,107.4,unhealthy_sensitive,unhealthy_sensitive,good,moderate,good,good,good
GA002,2024-01-10 09:24:17,gaborone,Broadhurst Station,-24.6428,25.9082,29,56,52,26,24,3,86.6,51.5,48.1,24.5,34.3,34.1,86.6,moderate,moderate,moderate,good,good,good,good
GA003,2024-01-10 20:16:21,gaborone,Mogoditshane Station,-24.6279,25.8541,37,57,58,22,27,3,104.9,52.0,60.8,20.8,38.6,34.1,104.9,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-01-10 01:34:06,kigali,City Center Station,-1.9501,30.0588,35,69,42,13,17,3,99.2,57.9,38.9,12.3,24.3,34.1,99.2,moderate,moderate,moderate,good,good,good,good
KI002,2024-01-10 09:31:38,kigali,Kicukiro Station,-1.9845,30.098,23,37,51,24,18,1,74.0,34.3,47.2,22.6,25.7,11.4,74.0,moderate,moderate,good,good,good,good,good
KI003,2024-01-10 06:03:12,kigali,Gikondo Station,-1.9739,30.0826,35,42,36,26,13,1,99.2,38.9,33.3,24.5,18.6,11.4,99.2,moderate,moderate,good,good,good,good,good
AA001,2024-01-11 02:21:05,addis_ababa,Bole Station,9.0227,38.7465,21,49,49,24,20,3,69.8,45.4,45.4,22.6,28.6,34.1,69.8,moderate,moderate,good,good,good,good,good
AA002,2024-01-11 03:04:12,addis_ababa,Merkato Station,9.0256,38.7469,16,32,43,24,21,1,59.4,29.6,39.8,22.6,30.0,11.4,59.4,moderate,moderate,good,good,good,good,good
AA003,2024-01-11 22:27:50,addis_ababa,Piazza Station,9.033,38.7501,23,53,39,19,14,1,74.0,49.1,36.1,17.9,20.0,11.4,74.0,moderate,moderate,good,good,good,good,good
KA001,2024-01-11 06:31:32,kampala,Central Station,0.3177,32.5825,35,64,46,28,15,2,99.2,55.5,42.6,26.4,21.4,22.7,99.2,moderate,moderate,moderate,good,good,good,good
KA002,2024-01-11 08:00:10,kampala,Nakawa Station,0.3376,32.6251,26,54,39,16,11,1,80.3,50.0,36.1,15.1,15.7,11.4,80.3,moderate,moderate,good,good,good,good,good
KA003,2024-01-11 11:46:48,kampala,Makindye Station,0.2936,32.5851,34,55,47,28,10,3,97.1,51.0,43.5,26.4,14.3,34.1,97.1,moderate,moderate,moderate,good,good,good,good
NA001,2024-01-11 08:14:20,nairobi,CBD Station,-1.2921,36.8219,29,42,57,34,18,1,86.6,38.9,57.5,32.1,25.7,11.4,86.6,moderate,moderate,good,moderate,good,good,good
NA002,2024-01-11 21:32:35,nairobi,Industrial Area Station,-1.3074,36.8364,18,33,48,30,17,1,63.6,30.6,44.4,28.3,24.3,11.4,63.6,moderate,moderate,good,good,good,good,good
NA003,2024-01-11 14:03:44,nairobi,Westlands Station,-1.2659,36.8015,21,50,49,33,22,1,69.8,46.3,45.4,31.1,31.4,11.4,69.8,moderate,moderate,good,good,good,good,good
GA001,2024-01-11 10:01:59,gaborone,Main Mall Station,-24.6589,25.9124,31,64,46,26,29,1,90.8,55.5,42.6,24.5,41.4,11.4,90.8,moderate,moderate,moderate,good,good,good,good
GA002,2024-01-11 23:14:08,gaborone,Broadhurst Station,-24.6428,25.9082,41,45,53,20,30,1,114.7,41.7,49.1,18.9,42.9,11.4,114.7,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
GA003,2024-01-11 07:16:36,gaborone,Mogoditshane Station,-24.6279,25.8541,32,69,60,19,30,3,92.9,57.9,67.3,17.9,42.9,34.1,92.9,moderate,moderate,moderate,moderate,good,good,good
KI001,2024-01-11 02:06:26,kigali,City Center Station,-1.9501,30.0588,30,67,36,17,15,1,88.7,56.9,33.3,16.0,21.4,11.4,88.7,moderate,moderate,moderate,good,good,good,good
KI002,2024-01-11 06:04:00,kigali,Kicukiro Station,-1.9845,30.098,31,55,40,8,14,1,90.8,51.0,37.0,7.5,20.0,11.4,90.8,moderate,moderate,moderate,good,good,good,good
KI003,2024-01-11 20:51:54,kigali,Gikondo Station,-1.9739,30.0826,30,57,42,16,18,1,88.7,52.0,38.9,15.1,25.7,11.4,88.7,moderate,moderate,moderate,good,good,good,good
AA001,2024-01-12 09:20:41,addis_ababa,Bole Station,9.0227,38.7465,22,48,50,26,22,2,71.9,44.4,46.3,24.5,31.4,22.7,71.9,moderate,moderate,good,good,good,good,good
AA002,2024-01-12 10:54:33,addis_ababa,Merkato Station,9.0256,38.7469,34,42,41,26,22,3,97.1,38.9,38.0,24.5,31.4,34.1,97.1,moderate,moderate,good,good,good,good,good
AA003,2024-01-12 07:12:07,addis_ababa,Piazza Station,9.033,38.7501,18,44,45,29,20,2,63.6,40.7,41.7,27.4,28.6,22.7,63.6,moderate,moderate,good,good,good,good,good
KA001,2024-01-12 18:42:57,kampala,Central Station,0.3177,32.5825,29,65,38,16,18,3,86.6,55.9,35.2,15.1,25.7,34.1,86.6,moderate,moderate,moderate,good,good,good,good
KA002,2024-01-12 17:02:48,kampala,Nakawa Station,0.3376,32.6251,35,54,45,16,10,3,99.2,50.0,41.7,15.1,14.3,34.1,99.2,moderate,moderate,good,good,good,good,good
KA003,2024-01-12 03:11:26,kampala,Makindye Station,0.2936,32.5851,29,49,40,22,14,2,86.6,45.4,37.0,20.8,20.0,22.7,86.6,moderate,moderate,good,good,good,good,good
NA001,2024-01-12 07:17:54,nairobi,CBD Station,-1.2921,36.8219,31,47,57,36,18,1,90.8,43.5,57.5,34.0,25.7,11.4,90.8,moderate,moderate,good,moderate,good,good,good
NA002,2024-01-12 11:31:50,nairobi,Industrial Area Station,-1.3074,36.8364,25,21,42,27,18,1,78.2,19.4,38.9,25.5,25.7,11.4,78.2,moderate,moderate,good,good,good,good,good
NA003,2024-01-12 20:07:45,nairobi,Westlands Station,-1.2659,36.8015,18,53,59,35,23,1,63.6,49.1,64.1,33.0,32.9,11.4,64.1,moderate,moderate,good,moderate,good,good,good
GA001,2024-01-12 14:51:26,gaborone,Main Mall Station,-24.6589,25.9124,34,71,63,24,27,2,97.1,58.9,77.1,22.6,38.6,22.7,97.1,moderate,moderate,moderate,moderate,good,good,good
GA002,2024-01-12 02:53:18,gaborone,Broadhurst Station,-24.6428,25.9082,34,69,57,18,31,3,97.1,57.9,57.5,17.0,44.3,34.1,97.1,moderate,moderate,moderate,moderate,good,good,good
GA003,2024-01-12 07:00:43,gaborone,Mogoditshane Station,-24.6279,25.8541,35,52,53,25,25,1,99.2,48.1,49.1,23.6,35.7,11.4,99.2,moderate,moderate,good,good,good,good,good
KI001,2024-01-12 06:26:26,kigali,City Center Station,-1.9501,30.0588,31,49,45,23,23,1,90.8,45.4,41.7,21.7,32.9,11.4,90.8,moderate,moderate,good,good,good,good,good
KI002,2024-01-12 13:13:56,kigali,Kicukiro Station,-1.9845,30.098,34,35,53,20,18,1,97.1,32.4,49.1,18.9,25.7,11.4,97.1,moderate,moderate,good,good,good,good,good
KI003,2024-01-12 19:09:23,kigali,Gikondo Station,-1.9739,30.0826,25,46,45,17,16,1,78.2,42.6,41.7,16.0,22.9,11.4,78.2,moderate,moderate,good,good,good,good,good
AA001,2024-01-13 02:23:36,addis_ababa,Bole Station,9.0227,38.7465,20,36,31,15,17,2,67.8,33.3,28.7,14.2,24.3,22.7,67.8,moderate,moderate,good,good,good,good,good
AA002,2024-01-13 18:48:45,addis_ababa,Merkato Station,9.0256,38.7469,33,58,53,28,17,2,95.0,52.5,49.1,26.4,24.3,22.7,95.0,moderate,moderate,moderate,good,good,good,good
AA003,2024-01-13 16:54:32,addis_ababa,Piazza Station,9.033,38.7501,27,46,40,27,15,1,82.4,42.6,37.0,25.5,21.4,11.4,82.4,moderate,moderate,good,good,good,good,good
KA001,2024-01-13 14:05:46,kampala,Central Station,0.3177,32.5825,34,50,30,25,17,2,97.1,46.3,27.8,23.6,24.3,22.7,97.1,moderate,moderate,good,good,good,good,good
KA002,2024-01-13 12:42:48,kampala,Nakawa Station,0.3376,32.6251,36,35,33,21,11,1,102.5,32.4,30.6,19.8,15.7,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KA003,2024-01-13 20:09:04,kampala,Makindye Station,0.2936,32.5851,37,54,35,14,10,1,104.9,50.0,32.4,13.2,14.3,11.4,104.9,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
NA001,2024-01-13 03:20:29,nairobi,CBD Station,-1.2921,36.8219,22,40,46,28,19,1,71.9,37.0,42.6,26.4,27.1,11.4,71.9,moderate,moderate,good,good,good,good,good
NA002,2024-01-13 08:44:35,nairobi,Industrial Area Station,-1.3074,36.8364,15,29,39,19,15,1,57.3,26.9,36.1,17.9,21.4,11.4,57.3,moderate,moderate,good,good,good,good,good
NA003,2024-01-13 14:47:06,nairobi,Westlands Station,-1.2659,36.8015,19,25,32,22,16,1,65.7,23.1,29.6,20.8,22.9,11.4,65.7,moderate,moderate,good,good,good,good,good
GA001,2024-01-13 04:23:48,gaborone,Main Mall Station,-24.6589,25.9124,38,71,58,22,26,1,107.4,58.9,60.8,20.8,37.1,11.4,107.4,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-01-13 09:56:06,gaborone,Broadhurst Station,-24.6428,25.9082,33,59,47,19,22,1,95.0,53.0,43.5,17.9,31.4,11.4,95.0,moderate,moderate,moderate,good,good,good,good
GA003,2024-01-13 16:16:33,gaborone,Mogoditshane Station,-24.6279,25.8541,36,59,51,16,29,2,102.5,53.0,47.2,15.1,41.4,22.7,102.5,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
KI001,2024-01-13 21:11:23,kigali,City Center Station,-1.9501,30.0588,20,45,37,25,20,1,67.8,41.7,34.3,23.6,28.6,11.4,67.8,moderate,moderate,good,good,good,good,good
KI002,2024-01-13 03:45:51,kigali,Kicukiro Station,-1.9845,30.098,26,42,29,18,16,1,80.3,38.9,26.9,17.0,22.9,11.4,80.3,moderate,moderate,good,good,good,good,good
KI003,2024-01-13 00:41:51,kigali,Gikondo Station,-1.9739,30.0826,28,44,38,11,18,1,84.5,40.7,35.2,10.4,25.7,11.4,84.5,moderate,moderate,good,good,good,good,good
AA001,2024-01-14 07:23:59,addis_ababa,Bole Station,9.0227,38.7465,12,33,41,19,17,1,50.0,30.6,38.0,17.9,24.3,11.4,50.0,good,good,good,good,good,good,good
AA002,2024-01-14 09:59:19,addis_ababa,Merkato Station,9.0256,38.7469,34,54,43,30,20,2,97.1,50.0,39.8,28.3,28.6,22.7,97.1,moderate,moderate,good,good,good,good,good
AA003,2024-01-14 00:54:07,addis_ababa,Piazza Station,9.033,38.7501,26,34,48,23,19,1,80.3,31.5,44.4,21.7,27.1,11.4,80.3,moderate,moderate,good,good,good,good,good
KA001,2024-01-14 13:54:15,kampala,Central Station,0.3177,32.5825,28,40,35,20,15,2,84.5,37.0,32.4,18.9,21.4,22.7,84.5,moderate,moderate,good,good,good,good,good
KA002,2024-01-14 04:24:02,kampala,Nakawa Station,0.3376,32.6251,26,52,36,25,13,2,80.3,48.1,33.3,23.6,18.6,22.7,80.3,moderate,moderate,good,good,good,good,good
KA003,2024-01-14 19:37:49,kampala,Makindye Station,0.2936,32.5851,31,51,39,17,15,1,90.8,47.2,36.1,16.0,21.4,11.4,90.8,moderate,moderate,good,good,good,good,good
NA001,2024-01-14 15:20:27,nairobi,CBD Station,-1.2921,36.8219,15,49,55,28,18,1,57.3,45.4,51.0,26.4,25.7,11.4,57.3,moderate,moderate,good,moderate,good,good,good
NA002,2024-01-14 22:47:21,nairobi,Industrial Area Station,-1.3074,36.8364,21,38,49,27,23,1,69.8,35.2,45.4,25.5,32.9,11.4,69.8,moderate,moderate,good,good,good,good,good
NA003,2024-01-14 19:59:00,nairobi,Westlands Station,-1.2659,36.8015,24,43,47,31,15,1,76.1,39.8,43.5,29.2,21.4,11.4,76.1,moderate,moderate,good,good,good,good,good
GA001,2024-01-14 13:35:11,gaborone,Main Mall Station,-24.6589,25.9124,39,63,39,20,26,1,109.8,55.0,36.1,18.9,37.1,11.4,109.8,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
GA002,2024-01-14 20:07:34,gaborone,Broadhurst Station,-24.6428,25.9082,33,60,47,15,18,1,95.0,53.5,43.5,14.2,25.7,11.4,95.0,moderate,moderate,moderate,good,good,good,good
GA003,2024-01-14 13:50:02,gaborone,Mogoditshane Station,-24.6279,25.8541,32,68,51,19,24,1,92.9,57.4,47.2,17.9,34.3,11.4,92.9,moderate,moderate,moderate,good,good,good,good
KI001,2024-01-14 07:16:29,kigali,City Center Station,-1.9501,30.0588,23,57,39,21,17,2,74.0,52.0,36.1,19.8,24.3,22.7,74.0,moderate,moderate,moderate,good,good,good,good
KI002,2024-01-14 07:01:40,kigali,Kicukiro Station,-1.9845,30.098,16,46,41,12,12,1,59.4,42.6,38.0,11.3,17.1,11.4,59.4,moderate,moderate,good,good,good,good,good
KI003,2024-01-14 13:49:20,kigali,Gikondo Station,-1.9739,30.0826,28,62,36,19,10,1,84.5,54.5,33.3,17.9,14.3,11.4,84.5,moderate,moderate,moderate,good,good,good,good
AA001,2024-01-15 14:39:11,addis_ababa,Bole Station,9.0227,38.7465,26,53,45,27,21,4,80.3,49.1,41.7,25.5,30.0,45.5,80.3,moderate,moderate,good,good,good,good,good
AA002,2024-01-15 18:03:54,addis_ababa,Merkato Station,9.0256,38.7469,23,51,46,27,27,2,74.0,47.2,42.6,25.5,38.6,22.7,74.0,moderate,moderate,good,good,good,good,good
AA003,2024-01-15 22:40:00,addis_ababa,Piazza Station,9.033,38.7501,25,41,61,26,21,2,78.2,38.0,70.6,24.5,30.0,22.7,78.2,moderate,moderate,good,moderate,good,good,good
KA001,2024-01-15 12:48:34,kampala,Central Station,0.3177,32.5825,32,49,41,22,8,1,92.9,45.4,38.0,20.8,11.4,11.4,92.9,moderate,moderate,good,good,good,good,good
KA002,2024-01-15 20:52:48,kampala,Nakawa Station,0.3376,32.6251,22,56,40,14,14,1,71.9,51.5,37.0,13.2,20.0,11.4,71.9,moderate,moderate,moderate,good,good,good,good
KA003,2024-01-15 20:50:58,kampala,Makindye Station,0.2936,32.5851,27,49,45,17,17,1,82.4,45.4,41.7,16.0,24.3,11.4,82.4,moderate,moderate,good,good,good,good,good
NA001,2024-01-15 07:52:44,nairobi,CBD Station,-1.2921,36.8219,34,45,53,28,15,1,97.1,41.7,49.1,26.4,21.4,11.4,97.1,moderate,moderate,good,good,good,good,good
NA002,2024-01-15 00:35:17,nairobi,Industrial Area Station,-1.3074,36.8364,28,39,55,30,17,1,84.5,36.1,51.0,28.3,24.3,11.4,84.5,moderate,moderate,good,moderate,good,good,good
NA003,2024-01-15 01:28:40,nairobi,Westlands Station,-1.2659,36.8015,27,57,48,33,21,1,82.4,52.0,44.4,31.1,30.0,11.4,82.4,moderate,moderate,moderate,good,good,good,good
GA001,2024-01-15 05:02:15,gaborone,Main Mall Station,-24.6589,25.9124,40,89,62,24,32,2,112.3,67.8,73.9,22.6,45.7,22.7,112.3,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-01-15 04:20:48,gaborone,Broadhurst Station,-24.6428,25.9082,44,78,50,32,29,1,122.1,62.4,46.3,30.2,41.4,11.4,122.1,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
GA003,2024-01-15 12:54:08,gaborone,Mogoditshane Station,-24.6279,25.8541,42,59,54,19,24,2,117.2,53.0,50.0,17.9,34.3,22.7,117.2,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
KI001,2024-01-15 07:10:47,kigali,City Center Station,-1.9501,30.0588,38,52,49,21,17,1,107.4,48.1,45.4,19.8,24.3,11.4,107.4,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KI002,2024-01-15 06:03:36,kigali,Kicukiro Station,-1.9845,30.098,25,46,44,7,11,1,78.2,42.6,40.7,6.6,15.7,11.4,78.2,moderate,moderate,good,good,good,good,good
KI003,2024-01-15 10:48:48,kigali,Gikondo Station,-1.9739,30.0826,27,52,49,20,14,2,82.4,48.1,45.4,18.9,20.0,22.7,82.4,moderate,moderate,good,good,good,good,good
AA001,2024-01-16 04:29:55,addis_ababa,Bole Station,9.0227,38.7465,21,44,49,28,19,2,69.8,40.7,45.4,26.4,27.1,22.7,69.8,moderate,moderate,good,good,good,good,good
AA002,2024-01-16 18:49:05,addis_ababa,Merkato Station,9.0256,38.7469,24,54,52,28,23,2,76.1,50.0,48.1,26.4,32.9,22.7,76.1,moderate,moderate,good,good,good,good,good
AA003,2024-01-16 08:48:28,addis_ababa,Piazza Station,9.033,38.7501,19,48,50,29,23,2,65.7,44.4,46.3,27.4,32.9,22.7,65.7,moderate,moderate,good,good,good,good,good
KA001,2024-01-16 01:44:21,kampala,Central Station,0.3177,32.5825,27,47,50,15,18,1,82.4,43.5,46.3,14.2,25.7,11.4,82.4,moderate,moderate,good,good,good,good,good
KA002,2024-01-16 11:20:43,kampala,Nakawa Station,0.3376,32.6251,28,59,44,23,15,1,84.5,53.0,40.7,21.7,21.4,11.4,84.5,moderate,moderate,moderate,good,good,good,good
KA003,2024-01-16 02:59:17,kampala,Makindye Station,0.2936,32.5851,28,58,48,21,19,1,84.5,52.5,44.4,19.8,27.1,11.4,84.5,moderate,moderate,moderate,good,good,good,good
NA001,2024-01-16 18:26:52,nairobi,CBD Station,-1.2921,36.8219,17,47,52,32,27,1,61.5,43.5,48.1,30.2,38.6,11.4,61.5,moderate,moderate,good,good,good,good,good
NA002,2024-01-16 11:05:16,nairobi,Industrial Area Station,-1.3074,36.8364,21,27,51,33,18,2,69.8,25.0,47.2,31.1,25.7,22.7,69.8,moderate,moderate,good,good,good,good,good
NA003,2024-01-16 10:32:23,nairobi,Westlands Station,-1.2659,36.8015,21,47,58,41,20,1,69.8,43.5,60.8,38.7,28.6,11.4,69.8,moderate,moderate,good,moderate,good,good,good
GA001,2024-01-16 14:46:03,gaborone,Main Mall Station,-24.6589,25.9124,37,71,63,25,21,1,104.9,58.9,77.1,23.6,30.0,11.4,104.9,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-01-16 02:58:04,gaborone,Broadhurst Station,-24.6428,25.9082,40,68,54,29,26,1,112.3,57.4,50.0,27.4,37.1,11.4,112.3,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
GA003,2024-01-16 21:09:41,gaborone,Mogoditshane Station,-24.6279,25.8541,41,66,59,22,30,2,114.7,56.4,64.1,20.8,42.9,22.7,114.7,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-01-16 04:00:14,kigali,City Center Station,-1.9501,30.0588,28,61,48,26,17,1,84.5,54.0,44.4,24.5,24.3,11.4,84.5,moderate,moderate,moderate,good,good,good,good
KI002,2024-01-16 07:22:08,kigali,Kicukiro Station,-1.9845,30.098,32,54,49,20,17,1,92.9,50.0,45.4,18.9,24.3,11.4,92.9,moderate,moderate,good,good,good,good,good
KI003,2024-01-16 12:18:58,kigali,Gikondo Station,-1.9739,30.0826,36,45,60,23,23,1,102.5,41.7,67.3,21.7,32.9,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,good,moderate,good,good,good
AA001,2024-01-17 01:38:02,addis_ababa,Bole Station,9.0227,38.7465,27,37,53,25,19,2,82.4,34.3,49.1,23.6,27.1,22.7,82.4,moderate,moderate,good,good,good,good,good
AA002,2024-01-17 08:29:52,addis_ababa,Merkato Station,9.0256,38.7469,28,57,50,31,18,2,84.5,52.0,46.3,29.2,25.7,22.7,84.5,moderate,moderate,moderate,good,good,good,good
AA003,2024-01-17 09:09:35,addis_ababa,Piazza Station,9.033,38.7501,22,33,40,26,21,2,71.9,30.6,37.0,24.5,30.0,22.7,71.9,moderate,moderate,good,good,good,good,good
KA001,2024-01-17 03:12:58,kampala,Central Station,0.3177,32.5825,24,55,44,22,15,3,76.1,51.0,40.7,20.8,21.4,34.1,76.1,moderate,moderate,moderate,good,good,good,good
KA002,2024-01-17 11:48:14,kampala,Nakawa Station,0.3376,32.6251,34,43,41,21,15,2,97.1,39.8,38.0,19.8,21.4,22.7,97.1,moderate,moderate,good,good,good,good,good
KA003,2024-01-17 07:40:05,kampala,Makindye Station,0.2936,32.5851,32,45,44,26,15,2,92.9,41.7,40.7,24.5,21.4,22.7,92.9,moderate,moderate,good,good,good,good,good
NA001,2024-01-17 03:17:14,nairobi,CBD Station,-1.2921,36.8219,21,43,48,30,19,1,69.8,39.8,44.4,28.3,27.1,11.4,69.8,moderate,moderate,good,good,good,good,good
NA002,2024-01-17 23:54:09,nairobi,Industrial Area Station,-1.3074,36.8364,16,37,60,37,23,1,59.4,34.3,67.3,34.9,32.9,11.4,67.3,moderate,moderate,good,moderate,good,good,good
NA003,2024-01-17 08:20:19,nairobi,Westlands Station,-1.2659,36.8015,24,37,46,26,19,1,76.1,34.3,42.6,24.5,27.1,11.4,76.1,moderate,moderate,good,good,good,good,good
GA001,2024-01-17 17:13:34,gaborone,Main Mall Station,-24.6589,25.9124,38,63,61,26,23,1,107.4,55.0,70.6,24.5,32.9,11.4,107.4,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-01-17 23:21:32,gaborone,Broadhurst Station,-24.6428,25.9082,43,60,55,25,25,3,119.6,53.5,51.0,23.6,35.7,34.1,119.6,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2024-01-17 00:35:20,gaborone,Mogoditshane Station,-24.6279,25.8541,43,67,65,22,27,3,119.6,56.9,83.7,20.8,38.6,34.1,119.6,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-01-17 14:37:16,kigali,City Center Station,-1.9501,30.0588,20,51,35,14,16,1,67.8,47.2,32.4,13.2,22.9,11.4,67.8,moderate,moderate,good,good,good,good,good
KI002,2024-01-17 16:39:27,kigali,Kicukiro Station,-1.9845,30.098,37,48,57,18,13,1,104.9,44.4,57.5,17.0,18.6,11.4,104.9,unhealthy_sensitive,unhealthy_sensitive,good,moderate,good,good,good
KI003,2024-01-17 19:56:11,kigali,Gikondo Station,-1.9739,30.0826,36,61,47,19,19,2,102.5,54.0,43.5,17.9,27.1,22.7,102.5,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
AA001,2024-01-18 21:58:03,addis_ababa,Bole Station,9.0227,38.7465,40,71,71,40,30,4,112.3,58.9,101.0,37.7,42.9,45.5,112.3,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
AA002,2024-01-18 03:25:39,addis_ababa,Merkato Station,9.0256,38.7469,45,80,75,53,35,3,124.5,63.4,115.0,50.0,50.0,34.1,124.5,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
AA003,2024-01-18 09:56:25,addis_ababa,Piazza Station,9.033,38.7501,47,80,78,41,33,3,129.4,63.4,125.5,38.7,47.1,34.1,129.4,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
KA001,2024-01-18 14:30:40,kampala,Central Station,0.3177,32.5825,36,53,44,16,19,1,102.5,49.1,40.7,15.1,27.1,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KA002,2024-01-18 05:26:33,kampala,Nakawa Station,0.3376,32.6251,36,58,35,22,16,1,102.5,52.5,32.4,20.8,22.9,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
KA003,2024-01-18 09:45:12,kampala,Makindye Station,0.2936,32.5851,41,51,40,19,14,3,114.7,47.2,37.0,17.9,20.0,34.1,114.7,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
NA001,2024-01-18 11:05:40,nairobi,CBD Station,-1.2921,36.8219,24,53,57,35,12,1,76.1,49.1,57.5,33.0,17.1,11.4,76.1,moderate,moderate,good,moderate,good,good,good
NA002,2024-01-18 05:03:43,nairobi,Industrial Area Station,-1.3074,36.8364,14,44,63,25,19,1,55.2,40.7,77.1,23.6,27.1,11.4,77.1,moderate,moderate,good,moderate,good,good,good
NA003,2024-01-18 00:42:38,nairobi,Westlands Station,-1.2659,36.8015,25,50,57,29,17,1,78.2,46.3,57.5,27.4,24.3,11.4,78.2,moderate,moderate,good,moderate,good,good,good
